species,genus,lon,lat
Callitris_columellaris,Callitris,150.7833,-32.0167
Callitris_columellaris,Callitris,147.98,-32.03
Callitris_columellaris,Callitris,121.67,-32.08
Callitris_columellaris,Callitris,150.9833,-32.0833
Callitris_columellaris,Callitris,118.4306,-32.1472
Callitris_columellaris,Callitris,121.7331,-32.196
Callitris_columellaris,Callitris,118.8156,-32.2969
Callitris_columellaris,Callitris,137.9833,-32.3048
Callitris_columellaris,Callitris,148.72,-32.32
Callitris_columellaris,Callitris,117.8647,-32.3297
Callitris_columellaris,Callitris,149.95,-32.37
Callitris_columellaris,Callitris,137.9752,-32.4123
Callitris_columellaris,Callitris,150.1167,-32.4167
Callitris_columellaris,Callitris,150.0667,-32.4667
Callitris_columellaris,Callitris,142.7578,-32.4689
Callitris_columellaris,Callitris,120.8292,-32.4906
Callitris_columellaris,Callitris,115.9667,-32.5167
Callitris_columellaris,Callitris,139.8343,-32.5986
Callitris_columellaris,Callitris,118.5939,-32.6758
Callitris_columellaris,Callitris,149.1333,-32.75
Callitris_columellaris,Callitris,116.97,-32.7844
Callitris_columellaris,Callitris,138.0605,-32.8226
Callitris_columellaris,Callitris,118.4633,-32.8411
Callitris_columellaris,Callitris,137.95,-32.85
Callitris_columellaris,Callitris,139.0667,-32.8833
Callitris_columellaris,Callitris,123.2036,-32.96
Callitris_columellaris,Callitris,121.1503,-32.9692
Callitris_columellaris,Callitris,141.55,-32.97
Callitris_columellaris,Callitris,120.7424,-33.0318
Callitris_columellaris,Callitris,138.151,-33.0486
Callitris_columellaris,Callitris,147.801,-33.1153
Callitris_columellaris,Callitris,119.6186,-33.1192
Callitris_columellaris,Callitris,136.95,-33.1667
Callitris_columellaris,Callitris,141.35,-33.8333
Callitris_columellaris,Callitris,145.75,-33.95
Callitris_columellaris,Callitris,147.4667,-34.0612
Callitris_columellaris,Callitris,147.4667,-34.575
Callitris_columellaris,Callitris,139.467,-34.5833
Callitris_columellaris,Callitris,146.55,-34.75
Callitris_columellaris,Callitris,147.58,-34.75
Callitris_columellaris,Callitris,147.9167,-34.7667
Callitris_columellaris,Callitris,147.83,-34.77
Callitris_columellaris,Callitris,146.42,-34.83
Callitris_columellaris,Callitris,139.3667,-35.0833
Callitris_columellaris,Callitris,140.9333,-35.8167
Callitris_columellaris,Callitris,145.8833,-35.9667
Callitris_columellaris,Callitris,144.2407,-36.1382
Callitris_columellaris,Callitris,148.3244,-36.9531
Callitris_columellaris,Callitris,148.4167,-37.0833
Callitris_endlicheri,Callitris,146.3094,-18.4401
Callitris_endlicheri,Callitris,146.017,-18.9833
Callitris_endlicheri,Callitris,144.82,-20.23
Callitris_endlicheri,Callitris,145.5261,-20.3568
Callitris_endlicheri,Callitris,148.483,-20.9667
Callitris_endlicheri,Callitris,142.5833,-22.0833
Callitris_endlicheri,Callitris,149.2511,-23.5818
Callitris_endlicheri,Callitris,148.9667,-23.75
Callitris_endlicheri,Callitris,149.0844,-23.9151
Callitris_endlicheri,Callitris,149.1866,-23.9857
Callitris_endlicheri,Callitris,149.0594,-24.2734
Callitris_endlicheri,Callitris,149.05,-24.4059
Callitris_endlicheri,Callitris,150.8927,-24.4734
Callitris_endlicheri,Callitris,150.5011,-24.4984
Callitris_endlicheri,Callitris,146.656,-24.5095
Callitris_endlicheri,Callitris,146.7389,-24.5643
Callitris_endlicheri,Callitris,147.2095,-24.8234
Callitris_endlicheri,Callitris,147.3928,-24.8401
Callitris_endlicheri,Callitris,148.0067,-24.9076
Callitris_endlicheri,Callitris,148.2511,-25.0818
Callitris_endlicheri,Callitris,147.8667,-25.0833
Callitris_endlicheri,Callitris,149.1021,-25.1668
Callitris_endlicheri,Callitris,149.1385,-25.2655
Callitris_endlicheri,Callitris,149.2731,-25.2659
Callitris_endlicheri,Callitris,150.2939,-25.2859
Callitris_endlicheri,Callitris,148.7466,-25.488
Callitris_endlicheri,Callitris,148.5011,-25.4984
Callitris_endlicheri,Callitris,148.9202,-25.5935
Callitris_endlicheri,Callitris,152.4661,-25.694
Callitris_endlicheri,Callitris,152.5844,-25.7484
Callitris_endlicheri,Callitris,151.0339,-25.7993
Callitris_endlicheri,Callitris,152.42,-25.83
Callitris_endlicheri,Callitris,152.55,-25.8333
Callitris_endlicheri,Callitris,151.3667,-25.8833
Callitris_endlicheri,Callitris,151.1761,-25.9068
Callitris_endlicheri,Callitris,151.35,-25.9833
Callitris_endlicheri,Callitris,150.77,-26.03
Callitris_endlicheri,Callitris,151.4417,-26.0934
Callitris_endlicheri,Callitris,147.4011,-26.2243
Callitris_endlicheri,Callitris,150.0898,-26.4071
Callitris_endlicheri,Callitris,151.12,-26.42
Callitris_endlicheri,Callitris,150.5333,-26.55
Callitris_endlicheri,Callitris,150.5806,-26.6372
Callitris_endlicheri,Callitris,150.5844,-26.7484
Callitris_endlicheri,Callitris,150.3928,-26.9234
Callitris_endlicheri,Callitris,150.7667,-27.0333
Callitris_endlicheri,Callitris,150.7511,-27.0818
Callitris_endlicheri,Callitris,150.8761,-27.0901
Callitris_endlicheri,Callitris,151.25,-27.1833
Callitris_endlicheri,Callitris,150.65,-27.5333
Callitris_endlicheri,Callitris,151.33,-27.72
Callitris_endlicheri,Callitris,151.0844,-27.7484
Callitris_endlicheri,Callitris,151.3667,-27.8333
Callitris_endlicheri,Callitris,151.0844,-27.9151
Callitris_endlicheri,Callitris,151.2032,-27.9323
Callitris_endlicheri,Callitris,147.4833,-28.0333
Callitris_endlicheri,Callitris,150.9666,-28.1696
Callitris_endlicheri,Callitris,151.2108,-28.2183
Callitris_endlicheri,Callitris,150.6631,-28.254
Callitris_endlicheri,Callitris,151.617,-28.359
Callitris_endlicheri,Callitris,151.2975,-28.3729
Callitris_endlicheri,Callitris,151.0844,-28.4151
Callitris_endlicheri,Callitris,150.8956,-28.4237
Callitris_endlicheri,Callitris,152.0815,-28.4264
Callitris_endlicheri,Callitris,151.2114,-28.4664
Callitris_endlicheri,Callitris,150.75,-28.57
Callitris_endlicheri,Callitris,151.9178,-28.5817
Callitris_endlicheri,Callitris,151.2092,-28.6081
Callitris_endlicheri,Callitris,152.0344,-28.6651
Callitris_endlicheri,Callitris,151.3462,-28.6807
Callitris_endlicheri,Callitris,151.9569,-28.7256
Callitris_endlicheri,Callitris,151.7511,-28.7484
Callitris_endlicheri,Callitris,151.9167,-28.75
Callitris_endlicheri,Callitris,151.6261,-28.8067
Callitris_endlicheri,Callitris,151.95,-28.8167
Callitris_endlicheri,Callitris,152.0475,-28.85
Callitris_endlicheri,Callitris,151.8333,-28.8667
Callitris_endlicheri,Callitris,150.87,-28.92
Callitris_endlicheri,Callitris,151.9344,-28.9318
Callitris_endlicheri,Callitris,150.9678,-28.9484
Callitris_endlicheri,Callitris,150.7667,-28.9667
Callitris_endlicheri,Callitris,152.0167,-29.05
Callitris_endlicheri,Callitris,150.9011,-29.2484
Callitris_endlicheri,Callitris,150.75,-29.25
Callitris_endlicheri,Callitris,151.709,-29.2549
Callitris_endlicheri,Callitris,151.4667,-29.2667
Callitris_endlicheri,Callitris,151.575,-29.3244
Callitris_endlicheri,Callitris,151.9167,-29.3453
Callitris_endlicheri,Callitris,151.6667,-29.3667
Callitris_endlicheri,Callitris,150.2345,-29.4151
Callitris_endlicheri,Callitris,151.4333,-29.4833
Callitris_endlicheri,Callitris,150.5833,-29.5333
Callitris_endlicheri,Callitris,151.3419,-29.6597
Callitris_endlicheri,Callitris,151.4833,-29.7667
Callitris_endlicheri,Callitris,151.1167,-29.8501
Callitris_endlicheri,Callitris,150.5667,-29.8667
Callitris_endlicheri,Callitris,151.2178,-29.8818
Callitris_endlicheri,Callitris,151.05,-29.95
Callitris_endlicheri,Callitris,150.8892,-29.9836
Callitris_endlicheri,Callitris,151.95,-30.0167
Callitris_endlicheri,Callitris,149.52,-30.08
Callitris_endlicheri,Callitris,151.2248,-30.132
Callitris_endlicheri,Callitris,149.95,-30.1667
Callitris_endlicheri,Callitris,150.8333,-30.2167
Callitris_endlicheri,Callitris,149.8681,-30.2428
Callitris_endlicheri,Callitris,150.1676,-30.282
Callitris_endlicheri,Callitris,151.4478,-30.3003
Callitris_endlicheri,Callitris,149.7845,-30.3318
Callitris_endlicheri,Callitris,148.8845,-30.3484
Callitris_endlicheri,Callitris,151.3769,-30.4614
Callitris_endlicheri,Callitris,151.0178,-30.5151
Callitris_endlicheri,Callitris,150.9178,-30.5484
Callitris_endlicheri,Callitris,147.6012,-30.5651
Callitris_endlicheri,Callitris,151.25,-30.5667
Callitris_endlicheri,Callitris,151.3333,-30.6667
Callitris_endlicheri,Callitris,151.7333,-30.6667
Callitris_endlicheri,Callitris,150.0511,-30.6984
Callitris_endlicheri,Callitris,149.4333,-30.7667
Callitris_endlicheri,Callitris,149.5009,-30.8986
Callitris_endlicheri,Callitris,150.98,-30.9289
Callitris_endlicheri,Callitris,150.8667,-30.9333
Callitris_endlicheri,Callitris,148.3833,-30.95
Callitris_endlicheri,Callitris,151.08,-30.98
Callitris_endlicheri,Callitris,149.1569,-31.048
Callitris_endlicheri,Callitris,151.7678,-31.0484
Callitris_endlicheri,Callitris,149.0012,-31.1318
Callitris_endlicheri,Callitris,151.87,-31.17
Callitris_endlicheri,Callitris,149.1787,-31.1886
Callitris_endlicheri,Callitris,149.38,-31.22
Callitris_endlicheri,Callitris,149.78,-31.22
Callitris_endlicheri,Callitris,150.25,-31.2333
Callitris_endlicheri,Callitris,149.2676,-31.2653
Callitris_endlicheri,Callitris,149.0678,-31.2818
Callitris_endlicheri,Callitris,148.97,-31.37
Callitris_endlicheri,Callitris,148.9698,-31.52
Callitris_endlicheri,Callitris,148.8667,-31.5833
Callitris_endlicheri,Callitris,148.6512,-31.7151
Callitris_endlicheri,Callitris,149.57,-31.77
Callitris_endlicheri,Callitris,149.1178,-31.8151
Callitris_endlicheri,Callitris,150.7989,-31.8786
Callitris_endlicheri,Callitris,149.0012,-31.9484
Callitris_endlicheri,Callitris,149.4012,-32.0151
Callitris_endlicheri,Callitris,149.5345,-32.0151
Callitris_endlicheri,Callitris,148.8667,-32.05
Callitris_endlicheri,Callitris,150.6667,-32.05
Callitris_endlicheri,Callitris,151.6667,-32.05
Callitris_endlicheri,Callitris,146.0845,-32.1151
Callitris_endlicheri,Callitris,149.8333,-32.1167
Callitris_endlicheri,Callitris,149.28,-32.15
Callitris_endlicheri,Callitris,150.35,-32.15
Callitris_endlicheri,Callitris,148.6167,-32.1667
Callitris_endlicheri,Callitris,149.3871,-32.2114
Callitris_endlicheri,Callitris,150.1167,-32.25
Callitris_endlicheri,Callitris,151.8678,-32.2651
Callitris_endlicheri,Callitris,149.7038,-32.2676
Callitris_endlicheri,Callitris,150.0372,-32.3106
Callitris_endlicheri,Callitris,150.5678,-32.3318
Callitris_endlicheri,Callitris,149.93,-32.35
Callitris_endlicheri,Callitris,149.2678,-32.3651
Callitris_endlicheri,Callitris,149.5345,-32.3651
Callitris_endlicheri,Callitris,150.15,-32.37
Callitris_endlicheri,Callitris,150.68,-32.38
Callitris_endlicheri,Callitris,150.45,-32.3833
Callitris_endlicheri,Callitris,151.9678,-32.3984
Callitris_endlicheri,Callitris,150.27,-32.45
Callitris_endlicheri,Callitris,150.15,-32.48
Callitris_endlicheri,Callitris,149.9898,-32.4903
Callitris_endlicheri,Callitris,147.5679,-32.5151
Callitris_endlicheri,Callitris,150.7197,-32.5206
Callitris_endlicheri,Callitris,149.5333,-32.5333
Callitris_endlicheri,Callitris,148.9512,-32.5484
Callitris_endlicheri,Callitris,149.65,-32.55
Callitris_endlicheri,Callitris,150.1012,-32.5651
Callitris_endlicheri,Callitris,147.1679,-32.5818
Callitris_endlicheri,Callitris,147.4667,-32.65
Callitris_endlicheri,Callitris,151.0167,-32.65
Callitris_endlicheri,Callitris,149.8512,-32.6651
Callitris_endlicheri,Callitris,150.25,-32.68
Callitris_endlicheri,Callitris,151.3192,-32.7011
Callitris_endlicheri,Callitris,148.35,-32.73
Callitris_endlicheri,Callitris,151.1011,-32.7484
Callitris_endlicheri,Callitris,150.33,-32.75
Callitris_endlicheri,Callitris,148.5845,-32.7984
Callitris_endlicheri,Callitris,150.2012,-32.8484
Callitris_endlicheri,Callitris,150.8512,-32.8484
Callitris_endlicheri,Callitris,148.2306,-32.8646
Callitris_endlicheri,Callitris,149.9776,-32.9042
Callitris_endlicheri,Callitris,148.6265,-32.9465
Callitris_endlicheri,Callitris,151.2119,-32.9552
Callitris_endlicheri,Callitris,150.7345,-32.9651
Callitris_endlicheri,Callitris,149.4172,-33.0294
Callitris_endlicheri,Callitris,147.7974,-33.0344
Callitris_endlicheri,Callitris,148.3904,-33.0652
Callitris_endlicheri,Callitris,150.1667,-33.0833
Callitris_endlicheri,Callitris,150.2281,-33.0839
Callitris_endlicheri,Callitris,148.84,-33.1031
Callitris_endlicheri,Callitris,150.2833,-33.1167
Callitris_endlicheri,Callitris,150.0012,-33.1318
Callitris_endlicheri,Callitris,150.1278,-33.1383
Callitris_endlicheri,Callitris,148.4117,-33.1558
Callitris_endlicheri,Callitris,148.3012,-33.1984
Callitris_endlicheri,Callitris,150.2512,-33.1984
Callitris_endlicheri,Callitris,148.2667,-33.2333
Callitris_endlicheri,Callitris,150.2167,-33.25
Callitris_endlicheri,Callitris,150.1845,-33.2818
Callitris_endlicheri,Callitris,148.7333,-33.2833
Callitris_endlicheri,Callitris,148.6345,-33.3318
Callitris_endlicheri,Callitris,150.25,-33.3667
Callitris_endlicheri,Callitris,148.02,-33.38
Callitris_endlicheri,Callitris,147.0469,-33.3858
Callitris_endlicheri,Callitris,149.5845,-33.4151
Callitris_endlicheri,Callitris,148.38,-33.43
Callitris_endlicheri,Callitris,150.2512,-33.4651
Callitris_endlicheri,Callitris,145.6333,-33.55
Callitris_endlicheri,Callitris,150.2512,-33.5818
Callitris_endlicheri,Callitris,150.3828,-33.7644
Callitris_endlicheri,Callitris,146.3333,-33.7667
Callitris_endlicheri,Callitris,150.0333,-33.8167
Callitris_endlicheri,Callitris,149.0956,-33.8373
Callitris_endlicheri,Callitris,146.83,-33.85
Callitris_endlicheri,Callitris,148.1345,-33.8818
Callitris_endlicheri,Callitris,148.3983,-33.9303
Callitris_endlicheri,Callitris,146.1833,-33.9333
Callitris_endlicheri,Callitris,149.4012,-33.9484
Callitris_endlicheri,Callitris,148.05,-33.95
Callitris_endlicheri,Callitris,148.18,-33.97
Callitris_endlicheri,Callitris,148.9512,-33.9818
Callitris_endlicheri,Callitris,149.25,-34.03
Callitris_endlicheri,Callitris,147.1083,-34.0583
Callitris_endlicheri,Callitris,148.6067,-34.0606
Callitris_endlicheri,Callitris,148.452,-34.0622
Callitris_endlicheri,Callitris,150.5845,-34.0651
Callitris_endlicheri,Callitris,149.0292,-34.1292
Callitris_endlicheri,Callitris,146.2167,-34.1333
Callitris_endlicheri,Callitris,147.3833,-34.1333
Callitris_endlicheri,Callitris,148.5186,-34.1394
Callitris_endlicheri,Callitris,150.2345,-34.1818
Callitris_endlicheri,Callitris,148.6333,-34.2167
Callitris_endlicheri,Callitris,149.1345,-34.2318
Callitris_endlicheri,Callitris,147.3333,-34.2333
Callitris_endlicheri,Callitris,150.9058,-34.2417
Callitris_endlicheri,Callitris,147.45,-34.2667
Callitris_endlicheri,Callitris,147.6008,-34.2969
Callitris_endlicheri,Callitris,147.3333,-34.4167
Callitris_endlicheri,Callitris,147.5333,-34.45
Callitris_endlicheri,Callitris,148.7333,-34.45
Callitris_endlicheri,Callitris,147.7333,-34.4667
Callitris_endlicheri,Callitris,150.3139,-34.4778
Callitris_endlicheri,Callitris,149.7179,-34.4818
Callitris_endlicheri,Callitris,148.1679,-34.5318
Callitris_endlicheri,Callitris,148.051,-34.5487
Callitris_endlicheri,Callitris,147.7167,-34.55
Callitris_endlicheri,Callitris,148.0343,-34.6487
Callitris_endlicheri,Callitris,145.8833,-34.75
Callitris_endlicheri,Callitris,146.55,-34.75
Callitris_endlicheri,Callitris,150.32,-34.77
Callitris_endlicheri,Callitris,150.7333,-34.8667
Callitris_endlicheri,Callitris,150.3678,-34.9318
Callitris_endlicheri,Callitris,148.6179,-34.9818
Callitris_endlicheri,Callitris,147.1667,-35.0833
Callitris_endlicheri,Callitris,147.3679,-35.1151
Callitris_endlicheri,Callitris,146.12,-35.12
Callitris_endlicheri,Callitris,146.78,-35.12
Callitris_endlicheri,Callitris,149.2153,-35.2103
Callitris_endlicheri,Callitris,147.1167,-35.2833
Callitris_endlicheri,Callitris,147.7333,-35.2833
Callitris_endlicheri,Callitris,148.9569,-35.3196
Callitris_endlicheri,Callitris,149.2667,-35.3333
Callitris_endlicheri,Callitris,149.7343,-35.3486
Callitris_endlicheri,Callitris,147.35,-35.35
Callitris_endlicheri,Callitris,149.73,-35.45
Callitris_endlicheri,Callitris,148.4179,-35.4984
Callitris_endlicheri,Callitris,148.95,-35.5167
Callitris_endlicheri,Callitris,149.0667,-35.55
Callitris_endlicheri,Callitris,149.1695,-35.7107
Callitris_endlicheri,Callitris,150.1686,-35.7353
Callitris_endlicheri,Callitris,148.02,-35.77
Callitris_endlicheri,Callitris,147.3167,-35.9111
Callitris_endlicheri,Callitris,149.1222,-35.9128
Callitris_endlicheri,Callitris,147.7333,-35.9667
Callitris_endlicheri,Callitris,147.3833,-35.9833
Callitris_endlicheri,Callitris,147.8333,-36.0167
Callitris_endlicheri,Callitris,148.0833,-36.0167
Callitris_endlicheri,Callitris,147.55,-36.02
Callitris_endlicheri,Callitris,146.4667,-36.0667
Callitris_endlicheri,Callitris,147.7588,-36.122
Callitris_endlicheri,Callitris,147.8827,-36.1483
Callitris_endlicheri,Callitris,147.4667,-36.15
Callitris_endlicheri,Callitris,149.2346,-36.2151
Callitris_endlicheri,Callitris,149.1167,-36.2167
Callitris_endlicheri,Callitris,149.3781,-36.2364
Callitris_endlicheri,Callitris,146.5833,-36.25
Callitris_endlicheri,Callitris,147.5333,-36.3333
Callitris_endlicheri,Callitris,146.6833,-36.34
Callitris_endlicheri,Callitris,146.37,-36.37
Callitris_endlicheri,Callitris,148.8846,-36.5318
Callitris_endlicheri,Callitris,143.6875,-36.5889
Callitris_endlicheri,Callitris,148.3679,-36.6151
Callitris_endlicheri,Callitris,148.55,-36.72
Callitris_endlicheri,Callitris,148.68,-36.73
Callitris_endlicheri,Callitris,146.7833,-36.75
Callitris_endlicheri,Callitris,148.445,-36.7519
Callitris_endlicheri,Callitris,148.67,-36.83
Callitris_endlicheri,Callitris,148.8679,-36.8318
Callitris_endlicheri,Callitris,148.4167,-36.9167
Callitris_endlicheri,Callitris,149.25,-36.92
Callitris_endlicheri,Callitris,149.0512,-36.9318
Callitris_endlicheri,Callitris,144.2167,-37.05
Callitris_endlicheri,Callitris,148.5833,-37.0667
Callitris_endlicheri,Callitris,148.4167,-37.0833
Callitris_endlicheri,Callitris,148.7111,-37.2917
Callitris_endlicheri,Callitris,148.2833,-37.5333
Callitris_endlicheri,Callitris,148.326,-37.6319
Callitris_endlicheri,Callitris,144.3008,-37.6894
Callitris_gracilis,Callitris,134.3228,-32.1272
Callitris_gracilis,Callitris,137.9677,-32.2987
Callitris_gracilis,Callitris,134.1161,-32.3616
Callitris_gracilis,Callitris,135.2017,-32.375
Callitris_gracilis,Callitris,150.2678,-32.3984
Callitris_gracilis,Callitris,135.3972,-32.401
Callitris_gracilis,Callitris,134.45,-32.42
Callitris_gracilis,Callitris,150.42,-32.42
Callitris_gracilis,Callitris,142.2778,-32.4391
Callitris_gracilis,Callitris,150.13,-32.48
Callitris_gracilis,Callitris,135.3598,-32.5071
Callitris_gracilis,Callitris,138.07,-32.52
Callitris_gracilis,Callitris,134.7333,-32.5239
Callitris_gracilis,Callitris,150.32,-32.55
Callitris_gracilis,Callitris,134.4331,-32.5861
Callitris_gracilis,Callitris,134.8655,-32.5969
Callitris_gracilis,Callitris,135.3397,-32.6176
Callitris_gracilis,Callitris,134.9893,-32.6524
Callitris_gracilis,Callitris,136.7333,-32.7167
Callitris_gracilis,Callitris,134.8389,-32.7207
Callitris_gracilis,Callitris,134.95,-32.7644
Callitris_gracilis,Callitris,136.8333,-32.7667
Callitris_gracilis,Callitris,137.0833,-32.7743
Callitris_gracilis,Callitris,149.9678,-32.7984
Callitris_gracilis,Callitris,139.13,-32.8251
Callitris_gracilis,Callitris,135.1333,-32.8333
Callitris_gracilis,Callitris,138.7333,-32.85
